Wall time,Step,Value
1741800466.0165143,119,0.5306000113487244
1741800484.5885937,120,0.5253000259399414
1741801080.2294905,124,0.5146999955177307
1741801098.726957,125,0.5066999793052673
1741801638.5972292,126,0.5024999976158142
1741801693.2313707,129,0.49889999628067017
1741801712.4344814,130,0.5051000118255615
1741802289.939772,133,0.4912000000476837
1741802883.6270363,137,0.48590001463890076
1741802920.6116552,139,0.4927999973297119
1741803477.7531326,141,0.46950000524520874
1741803496.8169887,142,0.46619999408721924
1741803514.9462273,143,0.4603999853134155
1741803533.245081,144,0.45590001344680786
1741804128.734962,148,0.4562999904155731
1741804166.4664044,150,0.4553999900817871
1741804742.7059646,153,0.43479999899864197
1741804761.3700352,154,0.4336000084877014
1741804781.0258515,155,0.4415999948978424
1741805335.9638739,157,0.43050000071525574
1741805354.6334114,158,0.4350000023841858
1741805372.833672,159,0.4368000030517578
1741805936.3548667,162,0.4271000027656555
1741805974.6837654,164,0.42489999532699585
1741805993.0191185,165,0.41040000319480896
1741806544.9540808,167,0.4074999988079071
1741806564.3587317,168,0.4230000078678131
1741807133.1830304,171,0.4009999930858612
1741807741.8840365,176,0.3926999866962433
1741807761.6657767,177,0.3862999975681305
1741807780.4404352,178,0.37549999356269836
1741807817.6105342,180,0.3815999925136566
1741808349.9851656,181,0.3840999901294708
1741808387.784817,183,0.3781999945640564
1741808425.1860075,185,0.35440000891685486
1741808957.0009518,186,0.3716999888420105
1741808975.8698523,187,0.351500004529953
1741808994.8735945,188,0.36160001158714294
1741809034.0848744,190,0.352400004863739
1741809566.552351,191,0.35429999232292175
1741810214.3154857,198,0.3474000096321106
1741810784.8790565,202,0.34290000796318054
1741811328.4622107,206,0.3513000011444092
1741811347.7258253,207,0.33079999685287476
1741811366.9690711,208,0.3125999867916107
1741811913.3208737,212,0.30230000615119934
1741811970.3500614,215,0.30300000309944153
1741812519.3327358,218,0.30160000920295715
1741812538.214183,219,0.27379998564720154
1741813062.198531,222,0.28630000352859497
1741813081.1110153,223,0.30640000104904175
1741813119.2479734,225,0.2797999978065491
1741813620.644422,226,0.2971999943256378
1741813640.450531,227,0.28380000591278076
1741813677.7620168,229,0.258899986743927
1741813697.1142137,230,0.27970001101493835
1741814187.3135462,232,0.329800009727478
1741814206.443289,233,0.27129998803138733
1741814225.9353259,234,0.25459998846054077
1741814756.0774946,237,0.2766999900341034
1741814813.614717,240,0.26759999990463257
1741815391.7016933,245,0.26429998874664307
1741815881.1544216,247,0.2669000029563904
1741815919.2921023,249,0.27300000190734863
1741815938.8444746,250,0.23810000717639923
1741816472.508741,255,0.2551000118255615
1741816994.6225789,258,0.24809999763965607
1741817013.8258827,259,0.26170000433921814
1741817032.8595555,260,0.24770000576972961
1741817541.0964417,261,0.2337999939918518
1741817578.755042,263,0.2492000013589859
1741818126.35736,267,0.23190000653266907
1741818165.7521276,269,0.2224999964237213
1741818602.8265405,271,0.22939999401569366
1741818640.769245,273,0.22840000689029694
1741819196.678452,278,0.22130000591278076
1741819235.8012652,280,0.23989999294281006
1741819757.8053303,284,0.20329999923706055
1741820278.3269465,289,0.23080000281333923
1741820752.6308103,291,0.2101999968290329
1741820771.2309139,292,0.21719999611377716
1741820829.3317301,295,0.22259999811649323
1741821307.569196,297,0.2125999927520752
1741821326.5049891,298,0.21230000257492065
1741821345.6328003,299,0.22300000488758087
1741821875.227864,301,0.21629999577999115
1741821894.4230237,302,0.20739999413490295
1741821913.8682265,303,0.2175000011920929
1741822484.7433295,307,0.2101999968290329
1741822504.4669838,308,0.21490000188350677
1741822543.093159,310,0.21850000321865082
1741823035.1431072,313,0.19900000095367432
1741823563.0516572,317,0.21320000290870667
1741823582.2913935,318,0.2094999998807907
1741823602.0287747,319,0.20489999651908875
1741823621.0192304,320,0.21279999613761902
1741824101.3022976,322,0.22380000352859497
1741824158.2954574,325,0.18860000371932983
1741824647.275597,326,0.17990000545978546
1741824666.7196558,327,0.20569999516010284
1741824725.3194172,330,0.18320000171661377
1741825211.1405566,331,0.2199999988079071
1741825249.6475463,333,0.19089999794960022
1741825777.4858797,339,0.21230000257492065
1741826290.6764216,341,0.20800000429153442
1741826349.5496216,344,0.181099995970726
1741826369.3395135,345,0.21040000021457672
1741826800.867081,347,0.1881999969482422
1741826820.3552694,348,0.19439999759197235
1741827319.2154984,353,0.20640000700950623
1741827339.2871194,354,0.18070000410079956
1741827840.2872849,356,0.19949999451637268
1741827878.9497707,358,0.18289999663829803
1741827898.3687687,359,0.19059999287128448
1741827918.1582808,360,0.18780000507831573
1741828417.912705,363,0.181099995970726
1741828437.5918763,364,0.20239999890327454
1741828941.6375926,367,0.1834000051021576
1741828961.4852443,368,0.17059999704360962
1741829000.958594,370,0.18960000574588776
1741829465.1444142,371,0.17749999463558197
1741829503.7588358,373,0.18979999423027039
1741830027.6720545,377,0.1777999997138977
1741830047.082884,378,0.19820000231266022
1741830067.5585165,379,0.18490000069141388
1741830531.7160704,381,0.20669999718666077
1741830550.7442603,382,0.1914999932050705
1741830609.6172502,385,0.17790000140666962
1741831036.8020682,386,0.16769999265670776
1741831056.8615444,387,0.19130000472068787
1741831076.1797938,388,0.19750000536441803
1741831115.3975494,390,0.1776999980211258
1741831556.2288575,391,0.16670000553131104
1741831575.6879346,392,0.18279999494552612
1741831595.074903,393,0.17790000140666962
1741832624.163549,402,0.18529999256134033
1741832643.1166723,403,0.1875
1741832682.093454,405,0.17180000245571136
1741833139.7889168,408,0.19740000367164612
1741833685.330418,415,0.17970000207424164
1741834107.8412032,416,0.17800000309944153
1741834186.3012502,420,0.15289999544620514
1741834604.2417839,421,0.17149999737739563
1741834623.3139427,422,0.16140000522136688
1741834662.2518137,424,0.1599999964237213
1741835072.1266992,426,0.19539999961853027
1741835150.713707,430,0.16619999706745148
1741836009.4546127,439,0.17499999701976776
1741836029.1352925,440,0.16979999840259552
1741836425.5182385,441,0.13590000569820404
1741836444.5943182,442,0.1459999978542328
1741836483.4056137,444,0.15449999272823334
1741836502.9969456,445,0.1891999989748001
1741836870.4238095,448,0.15129999816417694
1741837247.3208594,451,0.17139999568462372
1741837702.9031496,458,0.15950000286102295
1741837722.2163591,459,0.1459999978542328
1741837741.6737201,460,0.14090000092983246
1741838114.5692818,461,0.13040000200271606
1741838152.835839,463,0.14100000262260437
1741838172.5463634,464,0.17800000309944153
1741838192.0319479,465,0.1550000011920929
1741838530.3627162,467,0.15780000388622284
1741838550.202625,468,0.15449999272823334
1741838569.6219528,469,0.164000004529953
1741838918.447291,471,0.18160000443458557
1741838958.0144653,473,0.1412999927997589
1741838976.9695868,474,0.14880000054836273
1741839444.0667558,478,0.14390000700950623
1741839893.3112469,485,0.13189999759197235
1741840279.1303675,488,0.1534000039100647
1741840298.3694663,489,0.13950000703334808
1741840685.091039,491,0.16750000417232513
1741840723.9614027,493,0.14110000431537628
1741841086.3038974,496,0.14550000429153442
1741841984.6380486,507,0.15320000052452087
1741842043.405412,510,0.14910000562667847
1741842369.0611963,511,0.12240000069141388
1741842389.1376119,512,0.1307000070810318
1741842427.4910583,514,0.1348000019788742
1741842749.207326,516,0.15139999985694885
1741842768.579033,517,0.14990000426769257
1741842805.9902492,519,0.13519999384880066
1741843180.215407,524,0.14219999313354492
1741843200.6654851,525,0.1395999938249588
1741843958.2517796,531,0.12380000203847885
1741843997.7818713,533,0.13930000364780426
1741844016.9772203,534,0.13600000739097595
1741844036.2379446,535,0.13500000536441803
1741844331.1301374,536,0.12349999696016312
1741844350.4437687,537,0.12060000002384186
1741844369.9687502,538,0.16859999299049377
1741844389.7287607,539,0.13500000536441803
1741844409.3515596,540,0.15320000052452087
1741844744.310366,541,0.14239999651908875
1741844764.4386454,542,0.15070000290870667
1741844803.7009563,544,0.1459999978542328
1741845160.4804254,547,0.1370999962091446
1741845179.3455834,548,0.13300000131130219
1741845199.5139704,549,0.13680000603199005
1741845551.6712666,551,0.14790000021457672
1741845630.7457223,555,0.13600000739097595
1741845978.5377939,557,0.12559999525547028
1741846017.1277134,559,0.14219999313354492
1741846349.0054772,563,0.1274999976158142
1741846368.1216478,564,0.14920000731945038
1741846387.310907,565,0.11959999799728394
1741846691.5371768,567,0.11990000307559967
1741846730.7541518,569,0.1251000016927719
1741847025.9878492,571,0.1242000013589859
1741847065.600624,573,0.1266999989748001
1741847084.3332875,574,0.1378999948501587
1741847447.8045123,577,0.13019999861717224
1741847486.2677038,579,0.1469999998807907
1741847505.4060037,580,0.14390000700950623
1741847847.596006,581,0.12939999997615814
1741847867.2222056,582,0.11479999870061874
1741847886.7131004,583,0.14470000565052032
1741847906.7761285,584,0.12610000371932983
1741848223.4351223,586,0.14350000023841858
1741848242.904696,587,0.1356000006198883
1741848628.9611552,592,0.1266999989748001
1741848648.2268808,593,0.12030000239610672
1741848687.766238,595,0.1307000070810318
1741848979.467876,596,0.12099999934434891
1741848998.8674002,597,0.13349999487400055
1741849056.8267899,600,0.13680000603199005
1741849355.445326,602,0.10999999940395355
1741849394.1356924,604,0.11990000307559967
1741849699.0980744,606,0.12880000472068787
1741849736.8176298,608,0.11810000240802765
1741849775.6289375,610,0.1128000020980835
1741850073.6044915,611,0.12200000137090683
1741850092.9225082,612,0.11829999834299088
1741850150.8432689,615,0.14059999585151672
1741850495.0196972,619,0.13109999895095825
1741850514.5326514,620,0.12409999966621399
1741850833.559313,622,0.11420000344514847
1741850853.2543976,623,0.12520000338554382
1741850892.3536377,625,0.14810000360012054
1741851275.0007403,629,0.10989999771118164
1741851643.1070504,634,0.1306000053882599
1741852354.167502,641,0.1120000034570694
1741852374.1103532,642,0.11640000343322754
1741852412.979156,644,0.10999999940395355
1741852432.0380197,645,0.13330000638961792
1741852737.2101104,646,0.14300000667572021
1741852756.607069,647,0.12630000710487366
1741852776.4262853,648,0.1307000070810318
1741852796.3338525,649,0.11670000106096268
1741853119.4700823,651,0.10360000282526016
1741853138.9224722,652,0.11349999904632568
1741853528.550314,656,0.11140000075101852
1741853548.4011793,657,0.11259999871253967
1741853586.5473847,659,0.12549999356269836
1741853902.222126,661,0.12559999525547028
1741853960.764516,664,0.10450000315904617
1741854276.5093942,666,0.12099999934434891
1741854295.9298606,667,0.11289999634027481
1741854315.5825818,668,0.12549999356269836
1741854655.6450171,671,0.13760000467300415
1741854675.384082,672,0.1273999959230423
1741854695.0938191,673,0.11500000208616257
1741854714.2810385,674,0.12200000137090683
1741854733.6898386,675,0.10580000281333923
1741855072.9893353,677,0.11819999665021896
1741855092.0922287,678,0.14480000734329224
1741855111.6193247,679,0.1143999993801117
1741855430.3611803,681,0.11150000244379044
1741855450.0984051,682,0.11949999630451202
1741855469.4288707,683,0.11249999701976776
1741855488.6307485,684,0.11429999768733978
1741855508.430391,685,0.1160999983549118
1741855791.943857,686,0.10400000214576721
1741855830.9707136,688,0.10660000145435333
1741855851.8769643,689,0.11500000208616257
1741856190.6253564,692,0.12929999828338623
1741856551.5986078,696,0.12349999696016312
1741856609.7133486,699,0.12280000001192093
1741856629.4655097,700,0.10869999974966049
1741856939.248148,701,0.12620000541210175
1741856979.1194587,703,0.11540000140666962
1741856997.8132415,704,0.12280000001192093
1741857017.345299,705,0.0940999984741211
1741857310.828038,706,0.13249999284744263
1741857349.7895722,708,0.09920000284910202
1741857369.6103508,709,0.10119999945163727
1741857389.4763992,710,0.10419999808073044
1741857736.9560156,714,0.11509999632835388
1741858092.9927478,718,0.11509999632835388
1741858112.7537947,719,0.09279999881982803
1741858417.8813138,721,0.0982000008225441
1741858437.4520252,722,0.11169999837875366
1741858456.9262013,723,0.10909999907016754
1741858476.4976568,724,0.11479999870061874
1741858495.7543626,725,0.1185000017285347
1741858780.1645308,726,0.12219999730587006
1741858837.9536386,729,0.10459999740123749
1741858857.4986415,730,0.09830000251531601
1741859500.695158,736,0.10840000212192535
1741859539.0165412,738,0.10580000281333923
1741859558.622584,739,0.09350000321865082
1741859578.1183786,740,0.13369999825954437
1741859869.477765,741,0.12950000166893005
1741859907.6704605,743,0.12680000066757202
1741860234.4532542,746,0.10760000348091125
1741860253.9634597,747,0.09510000050067902
1741860311.3959775,750,0.09690000116825104
1741860597.0224333,751,0.10689999908208847
1741860616.7406666,752,0.11559999734163284
1741860654.3488126,754,0.10689999908208847
1741860976.2761078,756,0.10660000145435333
1741861035.3979685,759,0.10769999772310257
1741861054.8992064,760,0.13230000436306
1741861362.6472669,762,0.09139999747276306
1741861421.7230048,765,0.10689999908208847
1741861718.0824478,766,0.11699999868869781
1741861738.5336947,767,0.12710000574588776
1741861778.3921108,769,0.10760000348091125
1741861797.4414318,770,0.10109999775886536
1741862082.6248336,771,0.10109999775886536
1741862121.7395556,773,0.11309999972581863
1741862141.5101056,774,0.09600000083446503
1741862160.3469017,775,0.12999999523162842
1741862515.6054177,780,0.11069999635219574
1741862863.5561333,784,0.10639999806880951
1741862882.7840083,785,0.09910000115633011
1741863184.7753215,787,0.13009999692440033
1741863223.492961,789,0.1096000000834465
1741863501.3722918,791,0.10610000044107437
1741863520.0537672,792,0.10119999945163727
1741863539.2591398,793,0.10760000348091125
1741863558.1418855,794,0.11860000342130661
1741863577.9969685,795,0.10679999738931656
1741863860.1617515,796,0.1152999997138977
1741863899.84396,798,0.09679999947547913
1741863938.230888,800,0.11890000104904175
1741864246.172568,802,0.08910000324249268
1741864305.4647384,805,0.11630000174045563
1741864630.983106,807,0.10840000212192535
1741864650.7144666,808,0.12489999830722809
1741864670.3944528,809,0.08950000256299973
1741865010.499699,813,0.11630000174045563
1741865049.602731,815,0.10620000213384628
1741865323.8857467,816,0.09529999643564224
1741865363.3338144,818,0.0982000008225441
1741865666.576453,821,0.08889999985694885
1741865704.7537751,823,0.093299999833107
1741865723.8978498,824,0.10100000351667404
1741865743.561541,825,0.09149999916553497
1741866045.8339028,828,0.0828000009059906
1741866358.408449,831,0.12080000340938568
1741866378.0015092,832,0.13379999995231628
1741866417.155395,834,0.08470000326633453
1741866718.1425912,836,0.12039999663829803
1741866758.093209,838,0.093299999833107
1741867088.8271368,843,0.0917000025510788
1741867127.5374494,845,0.09629999846220016
1741867399.1363711,846,0.09939999878406525
1741867418.6282322,847,0.10409999638795853
1741867437.8988914,848,0.07900000363588333
1741867723.2139466,851,0.0917000025510788
1741868108.5606625,857,0.10540000349283218
1741868147.1841033,859,0.09790000319480896
1741868167.1419415,860,0.08709999918937683
1741868447.9904842,861,0.10480000078678131
1741868468.3725975,862,0.1136000007390976
1741868487.6339536,863,0.09300000220537186
1741868823.3677762,867,0.10010000318288803
1741868862.589136,869,0.08049999922513962
1741868882.031769,870,0.09160000085830688
1741869177.0480905,873,0.09610000252723694
1741869195.747,874,0.08739999681711197
1741869215.5114188,875,0.11500000208616257
1741869511.1108174,876,0.11500000208616257
1741869530.6372023,877,0.10329999774694443
1741869568.9994829,879,0.155799999833107
1741869588.3008125,880,0.09939999878406525
1741869882.352149,881,0.09130000323057175
1741869902.0611186,882,0.0812000036239624
1741869940.6000612,884,0.09049999713897705
1741870252.7123754,887,0.08449999988079071
1741870291.5524151,889,0.09030000120401382
1741870311.3651266,890,0.08619999885559082
1741870621.9641774,892,0.0892999991774559
1741870641.1083574,893,0.09920000284910202
1741870967.198837,896,0.08640000224113464
1741870986.6931121,897,0.08429999649524689
1741871026.610522,899,0.09690000116825104
1741871045.9732244,900,0.09929999709129333
1741871686.7172923,907,0.09830000251531601
1741871706.7027423,908,0.09650000184774399
1741871726.715014,909,0.10080000013113022
1741871746.3526216,910,0.09740000218153
1741872000.8719318,911,0.07530000060796738
1741872020.4302688,912,0.0940999984741211
1741872039.8925176,913,0.08900000154972076
1741872079.1258032,915,0.07850000262260437
1741872355.188755,916,0.093299999833107
1741872375.0455039,917,0.08380000293254852
1741872433.665032,920,0.07970000058412552
1741872751.3013008,921,0.10000000149011612
1741872770.588042,922,0.08380000293254852
1741872790.1048706,923,0.10279999673366547
1741872828.873544,925,0.10520000010728836
1741873449.4856942,931,0.09149999916553497
1741873469.5455635,932,0.10719999670982361
1741873489.2895327,933,0.09709999710321426
1741873527.9292586,935,0.10459999740123749
1741873847.329956,939,0.08299999684095383
1741874151.4824467,942,0.0885000005364418
1741874209.6039207,945,0.09549999982118607
1741874519.0076315,949,0.09000000357627869
1741874809.5234218,952,0.08579999953508377
1741874829.940305,953,0.1005999967455864
1741874849.2340584,954,0.09589999914169312
1741875118.3514793,956,0.09300000220537186
1741875137.4018567,957,0.08869999647140503
1741875157.0030415,958,0.08420000225305557
1741875466.4507675,961,0.07349999994039536
1741875486.060945,962,0.08219999819993973
1741875525.7945435,964,0.09809999912977219
1741875807.5574665,966,0.10289999842643738
1741875827.0298347,967,0.09860000014305115
1741875866.4532301,969,0.09030000120401382
1741876166.2710974,971,0.0940999984741211
1741876186.0346522,972,0.09539999812841415
1741876223.3797328,974,0.09759999811649323
1741876503.809027,976,0.09189999848604202
1741876523.921078,977,0.07959999889135361
1741876542.9604635,978,0.08389999717473984
1741876562.3160632,979,0.09300000220537186
1741876862.874521,982,0.08049999922513962
1741876882.3690925,983,0.09939999878406525
1741876901.5964885,984,0.10509999841451645
1741877191.850919,987,0.10760000348091125
1741877212.0853314,988,0.0835999995470047
1741877884.0149114,996,0.10170000046491623
1741877943.2744513,999,0.09380000084638596
1741877962.3592618,1000,0.08110000193119049
1741878237.7646382,1002,0.0908999964594841
1741878277.2321618,1004,0.09120000153779984
1741878296.2466576,1005,0.10300000011920929
1741878590.7228668,1008,0.08869999647140503
1741878609.5039377,1009,0.08739999681711197
1741878896.6992624,1011,0.0689999982714653
1741878915.972116,1012,0.07500000298023224
1741878936.293967,1013,0.0729999989271164
1741878955.947153,1014,0.0828000009059906
1741879266.6417482,1017,0.06469999998807907
1741879675.4879222,1025,0.08739999681711197
1741879939.2366347,1026,0.08789999783039093
1741879958.7892709,1027,0.0828000009059906
1741879996.9181025,1029,0.0746999979019165
1741880272.237002,1031,0.08659999817609787
1741880292.0561452,1032,0.09380000084638596
1741880311.4435573,1033,0.09440000355243683
1741880350.5509126,1035,0.08669999986886978
1741880636.6357453,1037,0.07829999923706055
1741880656.1324124,1038,0.08169999718666077
1741880675.6090176,1039,0.09589999914169312
1741880971.6935117,1042,0.0843999981880188
1741880991.9193766,1043,0.08789999783039093
1741881011.7956102,1044,0.07599999755620956
1741881341.5745523,1049,0.08860000222921371
1741881625.9301517,1051,0.07779999822378159
1741881645.7841597,1052,0.07819999754428864
1741881685.4424572,1054,0.0786999985575676
1741881704.5284867,1055,0.0869000032544136
1741881988.8956182,1057,0.0729999989271164
1741882340.029617,1063,0.08510000258684158
1741882359.577364,1064,0.08910000324249268
1741882648.4636931,1066,0.07580000162124634
1741882687.0936844,1068,0.07150000333786011
1741883019.7998817,1072,0.07590000331401825
1741883059.4075341,1074,0.08410000056028366
1741883354.5009549,1076,0.08100000023841858
1741883393.0921404,1078,0.06750000268220901
1741883432.0843863,1080,0.07680000364780426
1741883717.7737393,1082,0.06109999865293503
1741883737.0546327,1083,0.06710000336170197
1741883756.8455791,1084,0.0714000016450882
1741883776.5284276,1085,0.07980000227689743
1741884043.7390883,1086,0.10610000044107437
1741884122.0779946,1090,0.06849999725818634
1741884417.0367403,1092,0.06780000030994415
1741884436.6306617,1093,0.07850000262260437
1741884840.529313,1099,0.07779999822378159
1741885127.248019,1101,0.066600002348423
1741885166.0341177,1103,0.07970000058412552
1741885185.6353734,1104,0.06970000267028809
1741885205.4901202,1105,0.07739999890327454
1741885839.0539339,1111,0.06109999865293503
1741885898.6053755,1114,0.08290000259876251
1741886175.04913,1116,0.07360000163316727
1741886234.842949,1119,0.0731000006198883
1741886533.946046,1122,0.0763000026345253
1741886554.103044,1123,0.07029999792575836
1741886593.7925768,1125,0.08590000122785568
1741886854.5928853,1126,0.07199999690055847
1741886874.2087219,1127,0.08489999920129776
1741886893.9515462,1128,0.06310000270605087
1741886933.0098808,1130,0.0869000032544136
1741887192.2170281,1131,0.07159999758005142
1741887230.6442614,1133,0.07010000199079514
1741887250.7540455,1134,0.09080000221729279
1741887270.770735,1135,0.10849999636411667
1741887581.634538,1138,0.09759999811649323
1741887601.0972,1139,0.07769999653100967
1741887893.1838553,1141,0.1216999962925911
1741888309.4916148,1149,0.061400000005960464
1741888328.9056556,1150,0.08730000257492065
1741888603.5368366,1151,0.09719999879598618
1741888623.2496564,1152,0.06949999928474426
1741888681.9333897,1155,0.07750000059604645
1741888962.407532,1156,0.0860000029206276
1741888981.6015277,1157,0.0640999972820282
1741889040.9498267,1160,0.08569999784231186
1741889300.0891988,1161,0.0729999989271164
1741889319.498549,1162,0.09000000357627869
1741889377.728501,1165,0.06700000166893005
1741890343.106245,1177,0.07989999651908875
1741890401.3064487,1180,0.058800000697374344
1741890685.3686502,1182,0.07050000131130219
1741890705.1900144,1183,0.06840000301599503
1741890745.4531436,1185,0.0737999975681305
1741891011.278699,1186,0.050999999046325684
1741891069.7999198,1189,0.06539999693632126
1741891358.1274598,1192,0.07829999923706055
1741891378.7112737,1193,0.07940000295639038
1741891398.1884215,1194,0.06669999659061432
1741891417.2796774,1195,0.05770000070333481
1741891679.7157254,1196,0.07180000096559525
1741891699.2022228,1197,0.08250000327825546
1741891718.8208025,1198,0.06759999692440033
1741891738.5877879,1199,0.07479999959468842
1741892025.1730015,1201,0.0551999993622303
1741892063.982787,1203,0.06030000001192093
1741892084.082629,1204,0.08669999986886978
1741892366.110601,1206,0.07000000029802322
1741892406.3779845,1208,0.07129999995231628
1741892445.360236,1210,0.07930000126361847
1741892701.5199428,1211,0.07750000059604645
1741892720.7122166,1212,0.0925000011920929
1741892740.2751734,1213,0.0820000022649765
1741892760.2547965,1214,0.07169999927282333
1741892779.5347996,1215,0.06859999895095825
1741893093.5240421,1219,0.07559999823570251
1741893449.3887837,1224,0.06159999966621399
1741893468.844854,1225,0.07050000131130219
1741893755.9861166,1227,0.07209999859333038
1741893775.3120449,1228,0.06539999693632126
1741894101.5124774,1232,0.060100000351667404
1741894121.2367163,1233,0.05829999968409538
1741894141.3491924,1234,0.07750000059604645
1741894420.823322,1236,0.06989999860525131
1741894479.8393207,1239,0.09709999710321426
1741894776.4722655,1242,0.05920000001788139
1741894815.461319,1244,0.07109999656677246
1741895092.949258,1246,0.05810000002384186
1741895112.594035,1247,0.06849999725818634
1741895151.9316275,1249,0.05920000001788139
1741895171.3240275,1250,0.061000000685453415
1741895463.7653983,1253,0.09220000356435776
1741895484.4941988,1254,0.0625
1741895505.21796,1255,0.06159999966621399
1741895786.6169014,1257,0.08410000056028366
1741895806.2705739,1258,0.07800000160932541
1741895825.3709643,1259,0.06780000030994415
1741896105.261853,1261,0.07779999822378159
1741896124.4053557,1262,0.0658000037074089
1741896144.108927,1263,0.0989999994635582
1741896163.0289996,1264,0.07429999858140945
1741896181.94455,1265,0.06729999929666519
1741896427.6548018,1266,0.06440000236034393
1741896761.9663873,1271,0.06669999659061432
1741896781.605632,1272,0.0560000017285347
1741896820.920949,1274,0.06960000097751617
1741897137.684675,1278,0.06710000336170197
1741897157.2671156,1279,0.08110000193119049
1741897444.3869102,1281,0.06279999762773514
1741897523.381539,1285,0.051500000059604645
1741897800.1260252,1287,0.0544000007212162
1741897839.2143884,1289,0.09059999883174896
1741898134.99902,1291,0.050599999725818634
1741898154.0995877,1292,0.06920000165700912
1741898173.3979318,1293,0.08709999918937683
1741898193.486345,1294,0.07530000060796738
1741898478.7682076,1296,0.07649999856948853
1741898537.7459126,1299,0.05420000106096268
1741898557.3130355,1300,0.053700000047683716
1741898856.0065587,1302,0.07760000228881836
1741898876.1754286,1303,0.06030000001192093
1741898896.036329,1304,0.04989999905228615
1741899178.9810572,1306,0.07919999957084656
1741899258.4824233,1310,0.052400000393390656
1741899527.111027,1312,0.05380000174045563
1741899547.8229673,1313,0.07090000063180923
1741899587.659295,1315,0.04749999940395355
1741899849.3735292,1316,0.08389999717473984
1741899909.7080057,1319,0.0502999983727932
1741899929.7384503,1320,0.07500000298023224
1741900269.636017,1325,0.07249999791383743
1741900525.484832,1326,0.05260000005364418
1741900545.170405,1327,0.06350000202655792
1741900564.721287,1328,0.0812000036239624
1741900603.6334827,1330,0.05380000174045563
1741900877.6156306,1332,0.0794999971985817
1741900897.8663943,1333,0.08079999685287476
1741900917.6615713,1334,0.05829999968409538
1741900936.9993124,1335,0.08030000329017639
1741901196.0291805,1336,0.05849999934434891
1741901215.262924,1337,0.054499998688697815
1741901274.4686582,1340,0.08969999849796295
1741901575.6098106,1343,0.06430000066757202
1741901614.2715526,1345,0.050599999725818634
1741901894.8576345,1347,0.07509999722242355
1741901914.5209153,1348,0.0674000009894371
1741901935.085804,1349,0.04820000007748604
1741901954.324602,1350,0.06669999659061432
1741902221.5358255,1351,0.04690000042319298
1741902299.826711,1355,0.06109999865293503
1741902633.5342846,1359,0.0746999979019165
1741902914.8889658,1361,0.0575999990105629
1741902934.505877,1362,0.06459999829530716
1741902995.0310442,1365,0.06710000336170197
1741903251.5992339,1366,0.06480000168085098
1741903270.9465528,1367,0.0502999983727932
1741903329.694874,1370,0.07660000026226044
1741903638.4799519,1373,0.062199998646974564
1741903657.8488708,1374,0.044199999421834946
1741903676.9102252,1375,0.0940999984741211
1741903947.919919,1377,0.06459999829530716
1741903967.3428907,1378,0.04540000110864639
1741903986.8155751,1379,0.07440000027418137
1741904279.0305662,1382,0.05420000106096268
1741904318.1953876,1384,0.07000000029802322
1741904337.8928564,1385,0.05469999834895134
1741904593.9904761,1386,0.07530000060796738
1741904613.3361132,1387,0.05869999900460243
1741904632.7584667,1388,0.09220000356435776
1741904651.7684183,1389,0.07999999821186066
1741904925.7402687,1391,0.066600002348423
1741904945.2747774,1392,0.05350000038743019
