Wall time,Step,Value
1741786446.186114,5,0.9937000274658203
1741786970.2555716,6,0.9984999895095825
1741787038.110587,10,1.0
1741787562.5804203,11,0.9998999834060669
1741787598.3116772,13,0.8378999829292297
1741787615.950508,14,0.795799970626831
1741787633.837642,15,0.7742000222206116
1741788180.6435492,17,0.7523999810218811
1741788198.3002658,18,0.7429999709129333
1741788216.061076,19,0.7283999919891357
1741788234.3035975,20,0.7210999727249146
1741788823.3168476,24,0.7142000198364258
1741790021.6742544,33,0.6937000155448914
1741790040.1944473,34,0.6880999803543091
1741790597.7499425,36,0.6815999746322632
1741790651.2266169,39,0.6725999712944031
1741790670.0115485,40,0.670799970626831
1741791225.7600021,42,0.6651999950408936
1741791261.8407445,44,0.6607000231742859
1741791280.360085,45,0.6549999713897705
1741791841.0688632,47,0.6532999873161316
1741791877.6270506,49,0.6468999981880188
1741791895.6832178,50,0.6471999883651733
1741792475.5233345,53,0.6421999931335449
1741792493.3577902,54,0.6381000280380249
1741792511.219614,55,0.6340000033378601
1741793053.7579434,56,0.6337000131607056
1741793072.2129126,57,0.6294999718666077
1741793126.387498,60,0.6238999962806702
1741793668.1128755,61,0.6187999844551086
1741793704.052978,63,0.6150000095367432
1741793740.4396124,65,0.6118000149726868
1741794282.1198292,66,0.608299970626831
1741794300.4358504,67,0.6033999919891357
1741794319.754919,68,0.6021999716758728
1741794895.7223432,71,0.5916000008583069
1741794914.2769773,72,0.59170001745224
1741794932.8595514,73,0.5889999866485596
1741794950.39107,74,0.5863000154495239
1741795509.4677212,76,0.5764999985694885
1741795563.6151402,79,0.5705999732017517
1741796175.6932664,84,0.5569999814033508
1741796193.9462044,85,0.5627999901771545
1741796733.6852648,86,0.5496000051498413
1741796751.17637,87,0.5503000020980835
1741796769.69262,88,0.5494999885559082
1741796788.0335865,89,0.5482000112533569
1741797402.7244277,94,0.527999997138977
1741798590.315407,102,0.5167999863624573
1741798644.631435,105,0.5090000033378601
1741799183.69833,106,0.5065000057220459
1741799834.1267095,113,0.5001999735832214
1741800410.1383123,116,0.4837999939918518
1741800447.515258,118,0.4837999939918518
1741800466.0164993,119,0.4885999858379364
1741800484.5885797,120,0.478300005197525
1741801080.2294753,124,0.4697999954223633
1741801098.7269325,125,0.46299999952316284
1741801638.5972037,126,0.462799996137619
1741801693.2313566,129,0.45489999651908875
1741801712.4344676,130,0.45559999346733093
1741802289.9397469,133,0.4480000138282776
1741802883.6270218,137,0.4472000002861023
